config,a,s,b,n,K,seed,last,average,anchor_average,floor,estimated_exponent,estimated_intercept,predicted_saturation,measured_saturation,fitted_coordinates,anchor_fraction
default,2.0,1.5,2.0,4096,2,1,0.019906300377152818,0.026063429728752845,0.042983325071166416,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,4,1,0.014732696774975284,0.019505132844143947,0.03843657695812381,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,8,1,0.010855164216986936,0.014721638107312479,0.0356142137583166,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,16,1,0.00910629598271611,0.011516059285686811,0.0338452981050467,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,32,1,0.008789184823671296,0.009564572474850055,0.032881372827948556,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,64,1,0.007890210459034118,0.00849551559402009,0.032402581759589114,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,128,1,0.007878783051211997,0.008039901963812011,0.03221666582832267,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,256,1,0.007838276308077343,0.007890847243537936,0.032159284198135046,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,512,1,0.007836516531345991,0.007850248474317593,0.0321438911968759,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,1024,1,0.007836513836974644,0.007839940373673358,0.03213996689711305,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,2048,1,0.00783651380979612,0.007837364076840077,0.032138982741782555,0.006688008024161137,0.34399687559904424,1.3125452960571449,23.527693866011603,78.34110075923049,35,0.0201416015625
default,2.0,1.5,2.0,4096,1,2,0.024360470773266762,0.03603177490212849,0.04300733305898622,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,2,2,0.019044568648166175,0.02573006667929766,0.03522611388472715,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,4,2,0.015593860852163568,0.01878829089659218,0.03038909579285662,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,8,2,0.010336222646844594,0.013931499619011646,0.02702317786299133,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,16,2,0.00858901713663465,0.010743367101174371,0.025005163078634846,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,32,2,0.0075869672215078295,0.00875223423626657,0.02387796246826313,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,64,2,0.007220214995809756,0.007649164108775352,0.023311753912017147,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,128,2,0.006929707495934971,0.007156961343077932,0.02307341672225752,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,256,2,0.006920298434100557,0.006988387541352238,0.022996253311106146,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,512,2,0.006916446292989192,0.006937216063844265,0.02297253042414442,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,1024,2,0.006916052409106526,0.006922204143765975,0.022965204746665014,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,2048,2,0.006916036694918014,0.006917862093446719,0.02296306996049445,0.006688008024161137,0.3371287732463059,1.2927919583896665,22.664600500877985,40.51402548926038,36,0.020751953125
default,2.0,1.5,2.0,4096,1,3,0.03452521458030563,0.03788689157330718,0.03955111823221874,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,2,3,0.019008611373834815,0.02637099198325492,0.029002786832095565,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,4,3,0.013587826684233726,0.018617474355594896,0.022421479319004144,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,8,3,0.010998014131815516,0.013866424155922305,0.018799891171816158,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,16,3,0.00862717859319688,0.0108443237792776,0.01684861090223139,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,32,3,0.007423672395040446,0.00886251628852854,0.015827685320248017,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,64,3,0.00706514799858525,0.0077111049927912866,0.015344823322737233,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,128,3,0.00696915007045445,0.00719941126123604,0.015158384074067615,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,256,3,0.006958367552506622,0.007025176854238754,0.015098852749513472,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,512,3,0.006957527721696615,0.006975361932596462,0.015081779943074053,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,1024,3,0.006957502347080581,0.006962124577242693,0.015077117808977187,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,2048,3,0.006957502298529643,0.00695871987270312,0.015075928373795535,0.006688008024161137,0.3449434565488816,1.3132653117816704,23.696600830135168,42.7966314354451,38,0.01904296875
default,2.0,1.5,2.0,4096,1,4,0.03121087375769344,0.036755700306761764,0.03950889206371488,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,2,4,0.029990123432290933,0.026884706113853817,0.031082936557597245,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,4,4,0.013633203242125599,0.019600631543884584,0.025703857194157444,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,8,4,0.011795844234687637,0.01439611240532912,0.022240570028706802,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,16,4,0.009155428161857378,0.011130864566369914,0.02017187589203723,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,32,4,0.00811559467299626,0.009297037953147808,0.01912502599738136,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,64,4,0.007829052336776702,0.008346170853864621,0.018669778592505355,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,128,4,0.007765525309775563,0.007939279822664107,0.018502162129179257,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,256,4,0.007738205164776933,0.007798218433699776,0.018449621261452595,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,512,4,0.007734665697006657,0.0077536891331459875,0.01843491050858553,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,1024,4,0.00773408107501091,0.007739586985543385,0.018431025357821554,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,4096,2048,4,0.0077340715293661615,0.007735559578627056,0.01843004217379053,0.006688008024161137,0.3419883770021766,1.2911617609798707,23.637998026325064,63.32241134732412,32,0.016845703125
default,2.0,1.5,2.0,8192,1,0,0.018253566782327237,0.025969837123718004,0.027934867504520344,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,2,0,0.01261661012929664,0.01848611508885683,0.021675093887794913,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,4,0,0.009155059319767591,0.013207698212697285,0.017632627721594393,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,8,0,0.0070086094872618505,0.009614649996787643,0.015023090871852161,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,16,0,0.005596373081572091,0.007277256713912631,0.013450320018931412,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,32,0,0.005222425192132863,0.005762599957813284,0.012542548758468403,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,64,0,0.0044198672440725825,0.0048986773997280455,0.012089366854101,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,128,0,0.004410548854363936,0.004505938673477141,0.011904898967579743,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,256,0,0.00431837057642147,0.004370908727055872,0.011844850108916474,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,512,0,0.004317257890419941,0.004331655746940288,0.011827842483358967,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,1024,0,0.0043171832212550755,0.004321011762420037,0.011823359684278553,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,2048,0,0.0043171823025183334,0.004318221928846745,0.011822226701490489,0.00421360794668283,0.3389714205287906,1.2951847193592476,29.040612771006586,46.96945516334262,56,0.0323486328125
default,2.0,1.5,2.0,8192,1,1,0.017544343760936085,0.02502706857994156,0.02740408570246907,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,2,1,0.012533391680865797,0.018356359949985492,0.021813750012883153,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,4,1,0.009993704321661334,0.013521315089727542,0.01798994820955908,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,8,1,0.007345786882630534,0.010130241334256116,0.015467231537270408,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,16,1,0.005951227722160806,0.007827795892296416,0.013913499461285901,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,32,1,0.005157376757131877,0.006291105039852346,0.013013296631580008,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,64,1,0.004817075335360123,0.005370775009384787,0.01255679552203497,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,128,1,0.004745475749597258,0.004936017915187677,0.012367623569555869,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,256,1,0.004720363152858316,0.0047808918340619955,0.012304705829810431,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,512,1,0.004716883381452626,0.004734024620793865,0.012286576671061844,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,1024,1,0.004716785373376045,0.0047211416593665135,0.012281691698657797,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,2048,1,0.004716783279874975,0.004717846543698585,0.01228043442808864,0.00421360794668283,0.33871280693439815,1.3018130167974666,28.78161020191906,75.11960242812287,56,0.030029296875
default,2.0,1.5,2.0,8192,1,2,0.0286533251643419,0.02505324258924879,0.028935299649428172,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,2,2,0.013565853310025574,0.017884204343553176,0.023092653592649552,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,4,2,0.009172535803050743,0.01294140160373158,0.019270012507312084,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,8,2,0.006864011821007403,0.009563782924364758,0.016918194774231468,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,16,2,0.0051600311062965625,0.007156782811168396,0.015466348413938198,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,32,2,0.004265309312118712,0.005501319081934464,0.014606715617501412,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,64,2,0.0039188647085908095,0.004496905130838667,0.014152683849134609,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,128,2,0.0038088867766136437,0.0040255517664940935,0.013957861454758186,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,256,2,0.003796803147071059,0.003861322881069597,0.013891381468196665,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,512,2,0.003794123417229126,0.003812542924656554,0.013871800366900508,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,1024,2,0.003793709492505185,0.003798767393403387,0.013866350830192168,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,2048,2,0.003793692051082477,0.0037950457751355303,0.013864922165187006,0.00421360794668283,0.34091394090084287,1.3049781422683353,29.265394721945725,37.165697729055054,62,0.03125
default,2.0,1.5,2.0,8192,1,3,0.016617329578069807,0.02441775035609076,0.027048994922339725,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,2,3,0.013435403477741584,0.01762819995328747,0.02107892348121123,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,4,3,0.009681030671995555,0.012902616532407192,0.017214494692503888,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,8,3,0.007229442854977334,0.009545186974892582,0.014766061530530838,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,16,3,0.005454861872695387,0.007232805501364902,0.01329602429930493,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,32,3,0.004598322469587746,0.00570364681755029,0.012495278721207573,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,64,3,0.004300081898795694,0.004822078775473066,0.012108062010029879,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,128,3,0.0043290026440634885,0.004420846614309319,0.011942479130995136,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,256,3,0.004227985288401215,0.004282446337135888,0.011884568505955491,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,512,3,0.0042270654436622835,0.004241988737665583,0.011866849280945087,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,1024,3,0.0042269280688847785,0.0042309082936008826,0.011861796418978486,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,2048,3,0.004226924911876126,0.00422797489646446,0.011860446582224978,0.00421360794668283,0.35573284996193033,1.357802563501767,31.725260816089527,44.457213500741034,57,0.03125
default,2.0,1.5,2.0,8192,1,4,0.018295774958882755,0.02561748307321561,0.033301926188546,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,2,4,0.01257980120187161,0.018248932108279603,0.026999906697407802,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,4,4,0.009182397054687588,0.0132066534186895,0.02310240012703326,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,8,4,0.007273383201804653,0.009893379066972735,0.02088480265755603,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,16,4,0.005872170304849613,0.007611234430656946,0.019556587946878527,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,32,4,0.005054147237351264,0.00611985532794821,0.01882037837708155,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,64,4,0.004704911185981347,0.005238196786011265,0.018433782377600776,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,128,4,0.0046067529509561285,0.004809512199621807,0.01826661124353473,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,256,4,0.004593106297964946,0.004653770929886559,0.01821067848746083,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,512,4,0.0045922989731192205,0.004608284923838442,0.01819506932360849,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,1024,4,0.004592272274277972,0.004596331305763561,0.018191053494915784,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
default,2.0,1.5,2.0,8192,2048,4,0.004592271934716661,0.004593303239334894,0.018190046015466928,0.00421360794668283,0.34245010305412327,1.3203366053760563,29.22105501074128,62.45465756043788,58,0.0286865234375
slow-tail,2.4,1.5,2.0,256,1,0,0.1409440513309171,0.21718364737845808,0.23106129550004784,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,2,0,0.10299407745290248,0.14474567171100866,0.1680411054296808,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,4,0,0.08225024903053785,0.1057022967042732,0.13800702563185535,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,8,0,0.07337550096974196,0.0813270498686999,0.12184785476801156,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,16,0,0.05040475911690944,0.06539039641645576,0.11281620481129409,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,32,0,0.04372488195223105,0.05335729579184441,0.10642362185663401,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,64,0,0.04364726582273695,0.04522690432987094,0.10253875239729279,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,128,0,0.038698982830853566,0.04090863578344651,0.10052532946276382,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,256,0,0.03906251923383583,0.039211555319184715,0.0997129437801477,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,512,0,0.038315220280374866,0.038579729573788364,0.09937251351784777,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,1024,0,0.038194994736161024,0.03831798629946782,0.09921962004292813,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,2048,0,0.038358949826410145,0.03821813233364138,0.0991600178790734,0.04237938562977577,0.6087303439718773,1.5783054030597223,30.16403384997283,32.98145656957179,4,0.0032958984375
slow-tail,2.4,1.5,2.0,256,1,1,0.13198843373573196,0.17964919716161679,0.19831245653310445,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,2,1,0.1818910272351638,0.1436802325707415,0.16764126256294576,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,4,1,0.08283932068461236,0.113595113959021,0.14119522198570922,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,8,1,0.07711610710307205,0.08778717676400649,0.11876402444023934,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,16,1,0.05960881172677052,0.07200824354287458,0.1073137892804896,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,32,1,0.057180970061400105,0.062033982063950735,0.10146947252412868,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,64,1,0.052039212053360644,0.05616633571847233,0.098815828443764,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,128,1,0.05029955420091366,0.05252308160578065,0.09731819691654031,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,256,1,0.052365951616605844,0.05081616541787398,0.09659428221618754,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,512,1,0.049844852156839044,0.05011901937537321,0.09625122689234776,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,1024,1,0.049844547910244,0.04984004039351167,0.0961015437789558,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,2048,1,0.049686306363948975,0.049733852552479314,0.09604394432391909,0.04237938562977577,0.7205628861867469,1.763855635825948,46.582798422451944,117.17073210256035,5,0.0035400390625
slow-tail,2.4,1.5,2.0,256,1,2,0.18114915195734382,0.18132814324741398,0.2002644360606583,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,2,2,0.11054038045360516,0.1440469776200699,0.17867820520201796,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,4,2,0.1034609468472784,0.11082262848011562,0.1670619310976393,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,8,2,0.0685235618865037,0.08898606513177608,0.15793383921510606,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,16,2,0.06033948408696334,0.06920148360574149,0.1507057054554136,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,32,2,0.0418219727681972,0.05443850636993696,0.1461410388239522,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
slow-tail,2.4,1.5,2.0,256,64,2,0.03881659888174384,0.04471969179594593,0.1436832821391558,0.04237938562977577,0.5682824093677892,1.5536623983668343,24.704917492610097,35.227925288954346,4,0.0029296875
