mu,n,K,seed,protocol,last,average,floor
0.5,2048,4,1,cyclic,0.02332946906877192,0.030358791321507657,0.016850325164570426
0.5,2048,8,1,cyclic,0.02092998616143274,0.02477443283220807,0.016850325164570426
0.5,2048,16,1,cyclic,0.01990899501207652,0.02175876217476655,0.016850325164570426
0.5,2048,32,1,cyclic,0.01967489661239476,0.020352682909283968,0.016850325164570426
0.5,2048,64,1,cyclic,0.019646035101136803,0.019846344710344722,0.016850325164570426
0.5,2048,128,1,cyclic,0.019641993166797097,0.019697048956245782,0.016850325164570426
0.5,2048,256,1,cyclic,0.019641700611765782,0.019656052103268824,0.016850325164570426
0.5,2048,1,2,with_replacement,0.03901002550081771,0.05891258251483987,0.016850325164570426
0.5,2048,2,2,with_replacement,0.03465884503381057,0.04275135374227533,0.016850325164570426
0.5,2048,4,2,with_replacement,0.023468988719720158,0.031847433748558016,0.016850325164570426
0.5,2048,8,2,with_replacement,0.018635222960422273,0.024303372754542155,0.016850325164570426
0.5,2048,16,2,with_replacement,0.016778961272511633,0.01972493446566891,0.016850325164570426
0.5,2048,32,2,with_replacement,0.016135375132582622,0.017413801519516738,0.016850325164570426
0.5,2048,64,2,with_replacement,0.016041080867560894,0.016447578067393356,0.016850325164570426
0.5,2048,128,2,with_replacement,0.01603931605259865,0.016145331558257366,0.016850325164570426
0.5,2048,256,2,with_replacement,0.016039308251506054,0.016066674883462893,0.016850325164570426
0.5,2048,1,2,reshuffle,0.03574859310320495,0.05340708302406655,0.016850325164570426
0.5,2048,2,2,reshuffle,0.028375612767547475,0.039181185037849335,0.016850325164570426
0.5,2048,4,2,reshuffle,0.021973633416326493,0.029936938497696224,0.016850325164570426
0.5,2048,8,2,reshuffle,0.01810427856365605,0.023317047497895486,0.016850325164570426
0.5,2048,16,2,reshuffle,0.016672867339255323,0.019238195170537622,0.016850325164570426
0.5,2048,32,2,reshuffle,0.01609906144993636,0.017165005558999986,0.016850325164570426
0.5,2048,64,2,reshuffle,0.016049139573378862,0.01636557658933818,0.016850325164570426
0.5,2048,128,2,reshuffle,0.01603937258294099,0.016125351176462938,0.016850325164570426
0.5,2048,256,2,reshuffle,0.0160393084702463,0.016062063593387976,0.016850325164570426
0.5,2048,1,2,cyclic,0.03596651501351962,0.053250298716531766,0.016850325164570426
0.5,2048,2,2,cyclic,0.02781118466451196,0.039698693051587554,0.016850325164570426
0.5,2048,4,2,cyclic,0.02181690064253563,0.030212243396632657,0.016850325164570426
0.5,2048,8,2,cyclic,0.018141403900328628,0.023506109317459056,0.016850325164570426
0.5,2048,16,2,cyclic,0.01652540451714155,0.019306638409536257,0.016850325164570426
0.5,2048,32,2,cyclic,0.016091435144994688,0.01719293725747441,0.016850325164570426
0.5,2048,64,2,cyclic,0.016041032749577213,0.016374928423135843,0.016850325164570426
0.5,2048,128,2,cyclic,0.016039334227696992,0.016127841086413006,0.016850325164570426
0.5,2048,256,2,cyclic,0.01603930846582379,0.016062475669755154,0.016850325164570426
0.5,2048,1,3,with_replacement,0.041021671627378666,0.05844536719317722,0.016850325164570426
0.5,2048,2,3,with_replacement,0.03094905338424876,0.043195481672314066,0.016850325164570426
0.5,2048,4,3,with_replacement,0.023067536356149505,0.03167741223801179,0.016850325164570426
0.5,2048,8,3,with_replacement,0.018918217257526605,0.0239879174839398,0.016850325164570426
0.5,2048,16,3,with_replacement,0.017248945779757885,0.019880304195049374,0.016850325164570426
0.5,2048,32,3,with_replacement,0.016879386475184374,0.017824671215684876,0.016850325164570426
0.5,2048,64,3,with_replacement,0.01685355946652201,0.017119193930662534,0.016850325164570426
0.5,2048,128,3,with_replacement,0.01685262609216737,0.01692217651250621,0.016850325164570426
0.5,2048,256,3,with_replacement,0.016852458359596444,0.01687088094255633,0.016850325164570426
0.5,2048,1,3,reshuffle,0.035521433798798914,0.05625108012311973,0.016850325164570426
0.5,2048,2,3,reshuffle,0.02715381294771351,0.039447743450095045,0.016850325164570426
0.5,2048,4,3,reshuffle,0.021073322485894497,0.028958121750644324,0.016850325164570426
0.5,2048,8,3,reshuffle,0.018348500962312074,0.02263174750678484,0.016850325164570426
0.5,2048,16,3,reshuffle,0.01707024548668821,0.019141278691594828,0.016850325164570426
0.5,2048,32,3,reshuffle,0.01734970276712142,0.017582078626395402,0.016850325164570426
0.5,2048,64,3,reshuffle,0.016857565565562272,0.017053405303984755,0.016850325164570426
0.5,2048,128,3,reshuffle,0.016852493771920482,0.01690522982206515,0.016850325164570426
0.5,2048,256,3,reshuffle,0.016852459330290816,0.016866530907292454,0.016850325164570426
0.5,2048,1,3,cyclic,0.03576055387666799,0.056020811280647724,0.016850325164570426
0.5,2048,2,3,cyclic,0.026553493888073026,0.03973101518128128,0.016850325164570426
0.5,2048,4,3,cyclic,0.021228937808122742,0.02916420280943808,0.016850325164570426
0.5,2048,8,3,cyclic,0.018326081542261674,0.02273278239495387,0.016850325164570426
0.5,2048,16,3,cyclic,0.01717936035111395,0.01919097166120254,0.016850325164570426
0.5,2048,32,3,cyclic,0.0169139702587304,0.017604322054190394,0.016850325164570426
0.5,2048,64,3,cyclic,0.01686238344597351,0.01706129278074966,0.016850325164570426
0.5,2048,128,3,cyclic,0.016852909225897512,0.016907776705212433,0.016850325164570426
0.5,2048,256,3,cyclic,0.016852460094260144,0.016867251961167312,0.016850325164570426
0.5,2048,1,4,with_replacement,0.03342458029526341,0.04900417783753711,0.016850325164570426
0.5,2048,2,4,with_replacement,0.026132618828978493,0.03590186103238764,0.016850325164570426
0.5,2048,4,4,with_replacement,0.02361909721459029,0.027179271853245583,0.016850325164570426
0.5,2048,8,4,with_replacement,0.01858391637744767,0.022026208286831255,0.016850325164570426
0.5,2048,16,4,with_replacement,0.017327038109545598,0.019189536669004283,0.016850325164570426
0.5,2048,32,4,with_replacement,0.01701654113008598,0.01773818850992428,0.016850325164570426
0.5,2048,64,4,with_replacement,0.016936828845568117,0.01717247358542553,0.016850325164570426
0.5,2048,128,4,with_replacement,0.016929512892826,0.01699305556503194,0.016850325164570426
0.5,2048,256,4,with_replacement,0.01692946207473949,0.016945316771758315,0.016850325164570426
0.5,2048,1,4,reshuffle,0.035727130390759886,0.04978365906606596,0.016850325164570426
0.5,2048,2,4,reshuffle,0.028312009674027243,0.035181661666130744,0.016850325164570426
0.5,2048,4,4,reshuffle,0.02109418229758672,0.026544114209499797,0.016850325164570426
0.5,2048,8,4,reshuffle,0.018155318635262832,0.021620972720383377,0.016850325164570426
0.5,2048,16,4,reshuffle,0.017255799826703316,0.018922322015748606,0.016850325164570426
0.5,2048,32,4,reshuffle,0.01719377498401638,0.017630277111031743,0.016850325164570426
0.5,2048,64,4,reshuffle,0.01693205678264758,0.01713556664114744,0.016850325164570426
0.5,2048,128,4,reshuffle,0.016929528431884763,0.016983011766109887,0.016850325164570426
0.5,2048,256,4,reshuffle,0.01692946201195915,0.016942802556250757,0.016850325164570426
0.5,2048,1,4,cyclic,0.03609087635819501,0.05077342739697918,0.016850325164570426
0.5,2048,2,4,cyclic,0.026682504177316133,0.03547274309748343,0.016850325164570426
0.5,2048,4,4,cyclic,0.02124206597204865,0.026824980522820997,0.016850325164570426
0.5,2048,8,4,cyclic,0.01835400340591783,0.021786541884376166,0.016850325164570426
0.5,2048,16,4,cyclic,0.017240358911153587,0.018972138088565408,0.016850325164570426
0.5,2048,32,4,cyclic,0.016973014346484117,0.017642361050452516,0.016850325164570426
0.5,2048,64,4,cyclic,0.016931822356492317,0.017139050498363534,0.016850325164570426
0.5,2048,128,4,cyclic,0.016929509402640836,0.016983965952011956,0.016850325164570426
0.5,2048,256,4,cyclic,0.016929462003371566,0.01694304338932185,0.016850325164570426
0.5,2048,1,5,with_replacement,0.04129369798891602,0.05712301548133459,0.016850325164570426
0.5,2048,2,5,with_replacement,0.028342522957546377,0.04099995590379651,0.016850325164570426
0.5,2048,4,5,with_replacement,0.022588852656648572,0.03055180436085573,0.016850325164570426
0.5,2048,8,5,with_replacement,0.027758681810107627,0.02372552742826928,0.016850325164570426
0.5,2048,16,5,with_replacement,0.017327125561214966,0.019725973049200013,0.016850325164570426
0.5,2048,32,5,with_replacement,0.016886537911334893,0.017827296973762688,0.016850325164570426
0.5,2048,64,5,with_replacement,0.016831497426299937,0.017114100652318033,0.016850325164570426
0.5,2048,128,5,with_replacement,0.0168254137779263,0.01690158784880764,0.016850325164570426
0.5,2048,256,5,with_replacement,0.01682443094145497,0.016843788236646694,0.016850325164570426
0.5,2048,1,5,reshuffle,0.06734072007479129,0.05193104618577219,0.016850325164570426
0.5,2048,2,5,reshuffle,0.02566595199622701,0.03755136900383494,0.016850325164570426
0.5,2048,4,5,reshuffle,0.020657166786337902,0.028009980619743465,0.016850325164570426
0.5,2048,8,5,reshuffle,0.01804734864085885,0.022175761909612263,0.016850325164570426
0.5,2048,16,5,reshuffle,0.017090787781409097,0.018995323170744084,0.016850325164570426
0.5,2048,32,5,reshuffle,0.0168873481817566,0.017550776515838164,0.016850325164570426
0.5,2048,64,5,reshuffle,0.01682923692687012,0.017036054445258682,0.016850325164570426
0.5,2048,128,5,reshuffle,0.016824566876231163,0.01688071112562201,0.016850325164570426
0.5,2048,256,5,reshuffle,0.01682443057459447,0.016838336656276643,0.016850325164570426
0.5,2048,1,5,cyclic,0.03428911591675992,0.0546308851603796,0.016850325164570426
0.5,2048,2,5,cyclic,0.02544915636006446,0.03858935629015919,0.016850325164570426
0.5,2048,4,5,cyclic,0.02051000643515762,0.028300280673612743,0.016850325164570426
0.5,2048,8,5,cyclic,0.01801904582078885,0.02224074590480456,0.016850325164570426
0.5,2048,16,5,cyclic,0.017068841282548916,0.019020556050615423,0.016850325164570426
0.5,2048,32,5,cyclic,0.01686338478789687,0.017565084340345368,0.016850325164570426
0.5,2048,64,5,cyclic,0.016828987135265792,0.017041209500650054,0.016850325164570426
0.5,2048,128,5,cyclic,0.01682455711956783,0.016881950608719064,0.016850325164570426
0.5,2048,256,5,cyclic,0.016824430566872533,0.0168387169514461,0.016850325164570426
0.5,2048,1,6,with_replacement,0.04234210884065384,0.052932179091943955,0.016850325164570426
0.5,2048,2,6,with_replacement,0.02916853610392864,0.03837136856930554,0.016850325164570426
0.5,2048,4,6,with_replacement,0.022457829698695354,0.029293221820128924,0.016850325164570426
0.5,2048,8,6,with_replacement,0.019776829032234832,0.02355379726197688,0.016850325164570426
0.5,2048,16,6,with_replacement,0.018698484457071392,0.020473086207261168,0.016850325164570426
0.5,2048,32,6,with_replacement,0.01847611643016858,0.01911335690786784,0.016850325164570426
0.5,2048,64,6,with_replacement,0.018443486165546714,0.018631045459200538,0.016850325164570426
0.5,2048,128,6,with_replacement,0.01844027297384239,0.018490379046292825,0.016850325164570426
0.5,2048,256,6,with_replacement,0.01844014981359388,0.018452961068467225,0.016850325164570426
0.5,2048,1,6,reshuffle,0.0421425966186931,0.04913520007779754,0.016850325164570426
0.5,2048,2,6,reshuffle,0.026078150076640823,0.03578001180687005,0.016850325164570426
0.5,2048,4,6,reshuffle,0.02370088737072746,0.027900653785625326,0.016850325164570426
0.5,2048,8,6,reshuffle,0.019557467584073118,0.023014061679573396,0.016850325164570426
0.5,2048,16,6,reshuffle,0.0187026368174275,0.020314163696704527,0.016850325164570426
0.5,2048,32,6,reshuffle,0.018476764212330507,0.019067086815514042,0.016850325164570426
0.5,2048,64,6,reshuffle,0.018467715113659564,0.018619572887872395,0.016850325164570426
0.5,2048,128,6,reshuffle,0.01844041681255393,0.018487597306525428,0.016850325164570426
0.5,2048,256,6,reshuffle,0.018440140623912322,0.018452238328071052,0.016850325164570426
0.5,2048,1,6,cyclic,0.0328362623601777,0.048158750405815964,0.016850325164570426
0.5,2048,2,6,cyclic,0.0259204885562305,0.03549943257166552,0.016850325164570426
0.5,2048,4,6,cyclic,0.021828023675234336,0.027608023755539036,0.016850325164570426
0.5,2048,8,6,cyclic,0.019640857395080757,0.02287277904817674,0.016850325164570426
0.5,2048,16,6,cyclic,0.01872334911589387,0.02026793536492048,0.016850325164570426
0.5,2048,32,6,cyclic,0.018491725074701974,0.01905533503909443,0.016850325164570426
0.5,2048,64,6,cyclic,0.018448338554560035,0.018616902923601207,0.016850325164570426
0.5,2048,128,6,cyclic,0.01844067591261599,0.018486919265974625,0.016850325164570426
0.5,2048,256,6,cyclic,0.018440143959615882,0.018452076657897585,0.016850325164570426
0.5,2048,1,7,with_replacement,0.05952376742841464,0.05185201209066445,0.016850325164570426
0.5,2048,2,7,with_replacement,0.02836588943953908,0.038496499629650925,0.016850325164570426
0.5,2048,4,7,with_replacement,0.022044133413195367,0.029271544260928144,0.016850325164570426
0.5,2048,8,7,with_replacement,0.02050254810122411,0.022806124236679663,0.016850325164570426
0.5,2048,16,7,with_replacement,0.016682990312914644,0.018867223607585373,0.016850325164570426
0.5,2048,32,7,with_replacement,0.01617863960400757,0.017033032935902803,0.016850325164570426
0.5,2048,64,7,with_replacement,0.016145366149801457,0.016385307171582313,0.016850325164570426
0.5,2048,128,7,with_replacement,0.01614347467749729,0.016201656934521403,0.016850325164570426
0.5,2048,256,7,with_replacement,0.016143373994997524,0.016155933510604376,0.016850325164570426
0.5,2048,1,7,reshuffle,0.049738456092575496,0.05378534223708425,0.016850325164570426
0.5,2048,2,7,reshuffle,0.04266528017792522,0.03922443187551769,0.016850325164570426
0.5,2048,4,7,reshuffle,0.020439011342750477,0.02831107647283178,0.016850325164570426
0.5,2048,8,7,reshuffle,0.01954431508549206,0.021876343858013615,0.016850325164570426
0.5,2048,16,7,reshuffle,0.016395708880626927,0.018388720331646166,0.016850325164570426
0.5,2048,32,7,reshuffle,0.016165544343641595,0.016849278190402266,0.016850325164570426
0.5,2048,64,7,reshuffle,0.016144499712092274,0.01632757549181599,0.016850325164570426
0.5,2048,128,7,reshuffle,0.016143393620513435,0.0161849625507025,0.016850325164570426
0.5,2048,256,7,reshuffle,0.016143373994168056,0.01615082799252335,0.016850325164570426
0.5,2048,1,7,cyclic,0.0345169172083777,0.05509783481351735,0.016850325164570426
0.5,2048,2,7,cyclic,0.02569460421045854,0.038671283807629415,0.016850325164570426
0.5,2048,4,7,cyclic,0.020503674842680595,0.02784581468093044,0.016850325164570426
0.5,2048,8,7,cyclic,0.017654352880812636,0.02154436686161873,0.016850325164570426
0.5,2048,16,7,cyclic,0.01651227980583145,0.018249104514096694,0.016850325164570426
0.5,2048,32,7,cyclic,0.016208505815753466,0.016804975947365203,0.016850325164570426
0.5,2048,64,7,cyclic,0.016148609427612523,0.01631461391126823,0.016850325164570426
0.5,2048,128,7,cyclic,0.016143433201903996,0.01618087738231312,0.016850325164570426
0.5,2048,256,7,cyclic,0.01614337399309204,0.016149426851275326,0.016850325164570426
0.5,2048,1,8,with_replacement,0.039489299205736246,0.0599567134219232,0.016850325164570426
0.5,2048,2,8,with_replacement,0.029712588255614097,0.04255697998021187,0.016850325164570426
0.5,2048,4,8,with_replacement,0.022467429794606752,0.03122653189191682,0.016850325164570426
0.5,2048,8,8,with_replacement,0.019149407266420185,0.023415810256513424,0.016850325164570426
0.5,2048,16,8,with_replacement,0.015622649384613895,0.018610908222401166,0.016850325164570426
0.5,2048,32,8,with_replacement,0.015016060151975083,0.016197315052569102,0.016850325164570426
0.5,2048,64,8,with_replacement,0.014957089567207437,0.015288125129377052,0.016850325164570426
0.5,2048,128,8,with_replacement,0.01495527434710643,0.015027708796127892,0.016850325164570426
0.5,2048,256,8,with_replacement,0.014955262144600984,0.014966882334831478,0.016850325164570426
0.5,2048,1,8,reshuffle,0.10199491948708987,0.05330490824557945,0.016850325164570426
0.5,2048,2,8,reshuffle,0.027718077886922037,0.03911238977882073,0.016850325164570426
0.5,2048,4,8,reshuffle,0.020768000857349995,0.02916284543159601,0.016850325164570426
0.5,2048,8,8,reshuffle,0.01689494568283405,0.02227827413982185,0.016850325164570426
0.5,2048,16,8,reshuffle,0.015368118434700866,0.018059162464928523,0.016850325164570426
0.5,2048,32,8,reshuffle,0.01508004740826314,0.015977616697289993,0.016850325164570426
0.5,2048,64,8,reshuffle,0.014956158683209247,0.015220386586150263,0.016850325164570426
0.5,2048,128,8,reshuffle,0.01495527731952007,0.015012287842307563,0.016850325164570426
0.5,2048,256,8,reshuffle,0.014955262695146427,0.014964284819544612,0.016850325164570426
0.5,2048,1,8,cyclic,0.03626853231407641,0.05813319319864675,0.016850325164570426
0.5,2048,2,8,cyclic,0.02733284205856117,0.04090484892463102,0.016850325164570426
0.5,2048,4,8,cyclic,0.020737522940864648,0.029890037875875092,0.016850325164570426
0.5,2048,8,8,cyclic,0.016902724824376675,0.02254765870934491,0.016850325164570426
0.5,2048,16,8,cyclic,0.015347166348916072,0.01811818144387179,0.016850325164570426
0.5,2048,32,8,cyclic,0.014990192448146346,0.01598487457853106,0.016850325164570426
0.5,2048,64,8,cyclic,0.014956343971065452,0.015220598712892717,0.016850325164570426
0.5,2048,128,8,cyclic,0.014955281931244494,0.015011803409661897,0.016850325164570426
0.5,2048,256,8,cyclic,0.014955262207044424,0.014963899476983752,0.016850325164570426
0.5,2048,1,9,with_replacement,0.03506262585585591,0.0556910591256618,0.016850325164570426
0.5,2048,2,9,with_replacement,0.03788077949725442,0.0391343288360528,0.016850325164570426
0.5,2048,4,9,with_replacement,0.06606780520480221,0.02954458412587759,0.016850325164570426
0.5,2048,8,9,with_replacement,0.01914422179924224,0.023591532689010743,0.016850325164570426
0.5,2048,16,9,with_replacement,0.01769378664893608,0.020016402491734933,0.016850325164570426
0.5,2048,32,9,with_replacement,0.017290693963546436,0.01817932432068392,0.016850325164570426
0.5,2048,64,9,with_replacement,0.017201825892575715,0.017493837411804988,0.016850325164570426
0.5,2048,128,9,with_replacement,0.017183150725527195,0.017275038076928616,0.016850325164570426
0.5,2048,256,9,with_replacement,0.017176610790704202,0.017206916505369006,0.016850325164570426
0.5,2048,1,9,reshuffle,0.03629660572440027,0.04970119922107858,0.016850325164570426
0.5,2048,2,9,reshuffle,0.026360448413751007,0.03691334608960242,0.016850325164570426
0.5,2048,4,9,reshuffle,0.021655455429320136,0.028400585053708422,0.016850325164570426
0.5,2048,8,9,reshuffle,0.018661113850037814,0.02285558960145479,0.016850325164570426
0.5,2048,16,9,reshuffle,0.017598908986281976,0.019591689896951595,0.016850325164570426
0.5,2048,32,9,reshuffle,0.017264082558280335,0.018036243281825733,0.016850325164570426
0.5,2048,64,9,reshuffle,0.01719801040530588,0.01744728634093713,0.016850325164570426
0.5,2048,128,9,reshuffle,0.017179868407380824,0.017260528149173095,0.016850325164570426
0.5,2048,256,9,reshuffle,0.017176459627944566,0.017202212127714167,0.016850325164570426
0.5,2048,1,9,cyclic,0.03443641705283497,0.05104356586288767,0.016850325164570426
0.5,2048,2,9,cyclic,0.026562255037717468,0.03825818277296926,0.016850325164570426
0.5,2048,4,9,cyclic,0.021621587160659064,0.029160085993968254,0.016850325164570426
0.5,2048,8,9,cyclic,0.018905374183832698,0.023317286256202437,0.016850325164570426
0.5,2048,16,9,cyclic,0.017702348927892856,0.01993354394262675,0.016850325164570426
0.5,2048,32,9,cyclic,0.017297298212976844,0.018244033230906478,0.016850325164570426
0.5,2048,64,9,cyclic,0.01719996536844422,0.017536964289612992,0.016850325164570426
0.5,2048,128,9,cyclic,0.017181000671895433,0.01728760738044033,0.016850325164570426
0.5,2048,256,9,cyclic,0.017176362284839337,0.017209221296200186,0.016850325164570426
0.75,2048,1,0,with_replacement,0.038084982677953634,0.05322732767677194,0.012859312269799559
0.75,2048,2,0,with_replacement,0.05063932950603479,0.04012539339492831,0.012859312269799559
0.75,2048,4,0,with_replacement,0.024244833729102667,0.03083706133339504,0.012859312269799559
0.75,2048,8,0,with_replacement,0.017020530970006706,0.023566411141943817,0.012859312269799559
0.75,2048,16,0,with_replacement,0.014303479767299555,0.018296320944786407,0.012859312269799559
0.75,2048,32,0,with_replacement,0.013340102011423561,0.015106334923319344,0.012859312269799559
0.75,2048,64,0,with_replacement,0.013180869427999014,0.013742779361149642,0.012859312269799559
0.75,2048,128,0,with_replacement,0.01314673153255767,0.013305361770968872,0.012859312269799559
0.75,2048,256,0,with_replacement,0.013144409189891518,0.013184517539125907,0.012859312269799559
0.75,2048,1,0,reshuffle,0.03927502785604669,0.054006675597050094,0.012859312269799559
0.75,2048,2,0,reshuffle,0.027794422880937888,0.03991101551105249,0.012859312269799559
0.75,2048,4,0,reshuffle,0.0232129094559177,0.029924653317224638,0.012859312269799559
0.75,2048,8,0,reshuffle,0.016742434303776886,0.022688493281236344,0.012859312269799559
0.75,2048,16,0,reshuffle,0.018296400755041884,0.017635126060211732,0.012859312269799559
0.75,2048,32,0,reshuffle,0.013306192138177695,0.014794212012211257,0.012859312269799559
0.75,2048,64,0,reshuffle,0.01320733292325109,0.013645091491672793,0.012859312269799559
0.75,2048,128,0,reshuffle,0.013146895166321155,0.013279645456908329,0.012859312269799559
0.75,2048,256,0,reshuffle,0.013144312934062829,0.013178075731792343,0.012859312269799559
0.75,2048,1,0,cyclic,0.03781702387716817,0.05250966172077709,0.012859312269799559
0.75,2048,2,0,cyclic,0.028761241821937383,0.03924732155799207,0.012859312269799559
0.75,2048,4,0,cyclic,0.0218482925321623,0.029761568645851225,0.012859312269799559
0.75,2048,8,0,cyclic,0.016966983443145935,0.022632507041121172,0.012859312269799559
0.75,2048,16,0,cyclic,0.01442833648490786,0.01760837730207436,0.012859312269799559
0.75,2048,32,0,cyclic,0.013565941520080428,0.014791843567124669,0.012859312269799559
0.75,2048,64,0,cyclic,0.013268610303481346,0.013643746636578918,0.012859312269799559
0.75,2048,128,0,cyclic,0.013159882396416186,0.01328001277772573,0.012859312269799559
0.75,2048,256,0,cyclic,0.0131445258668389,0.013178301480026673,0.012859312269799559
0.75,2048,1,1,with_replacement,0.03883974477139598,0.05608759061564166,0.012859312269799559
0.75,2048,2,1,with_replacement,0.029841361928037935,0.04111965756010687,0.012859312269799559
0.75,2048,4,1,with_replacement,0.021827445676183957,0.030455591429205835,0.012859312269799559
0.75,2048,8,1,with_replacement,0.017734658435090388,0.023239660462321197,0.012859312269799559
0.75,2048,16,1,with_replacement,0.015995400520953433,0.01883588498565913,0.012859312269799559
0.75,2048,32,1,with_replacement,0.015274269103354597,0.01651785185706868,0.012859312269799559
0.75,2048,64,1,with_replacement,0.015055810706252438,0.015514217793097185,0.012859312269799559
0.75,2048,128,1,with_replacement,0.015022086729640569,0.01517035316930763,0.012859312269799559
0.75,2048,256,1,with_replacement,0.015017151619741166,0.015063135448159843,0.012859312269799559
0.75,2048,1,1,reshuffle,0.034846677252546976,0.049518966189095,0.012859312269799559
0.75,2048,2,1,reshuffle,0.02663135828094103,0.037142181107861,0.012859312269799559
0.75,2048,4,1,reshuffle,0.02143104801141924,0.028096268811579724,0.012859312269799559
0.75,2048,8,1,reshuffle,0.01807917416833122,0.022170381237092487,0.012859312269799559
0.75,2048,16,1,reshuffle,0.01577896101741343,0.018398458919462363,0.012859312269799559
0.75,2048,32,1,reshuffle,0.015172884689440265,0.01635226458720226,0.012859312269799559
0.75,2048,64,1,reshuffle,0.0150415428479211,0.015459637774361941,0.012859312269799559
0.75,2048,128,1,reshuffle,0.015021173686944465,0.01515103354847135,0.012859312269799559
0.75,2048,256,1,reshuffle,0.015017071389242815,0.01505688279651395,0.012859312269799559
0.75,2048,1,1,cyclic,0.03487049192552962,0.05359507575278223,0.012859312269799559
0.75,2048,2,1,cyclic,0.02625280043005199,0.03803636178868966,0.012859312269799559
0.75,2048,4,1,cyclic,0.020854712141535975,0.028427048004623996,0.012859312269799559
0.75,2048,8,1,cyclic,0.01751701549664261,0.0223291996602554,0.012859312269799559
0.75,2048,16,1,cyclic,0.01580249688648023,0.018500459551180074,0.012859312269799559
0.75,2048,32,1,cyclic,0.015182486122698917,0.016398630282232714,0.012859312269799559
0.75,2048,64,1,cyclic,0.015047885145511971,0.015474830161646757,0.012859312269799559
0.75,2048,128,1,cyclic,0.015021309691783905,0.015154942793120787,0.012859312269799559
0.75,2048,256,1,cyclic,0.015017110685274029,0.01505764478083491,0.012859312269799559
0.75,2048,1,2,with_replacement,0.03989432600949942,0.05387580470656121,0.012859312269799559
0.75,2048,2,2,with_replacement,0.029283586305388416,0.039897836855142116,0.012859312269799559
0.75,2048,4,2,with_replacement,0.02119293728884597,0.029611104573104688,0.012859312269799559
0.75,2048,8,2,with_replacement,0.015339639168045727,0.021504449994910482,0.012859312269799559
0.75,2048,16,2,with_replacement,0.013124045442822516,0.01659058248031247,0.012859312269799559
0.75,2048,32,2,with_replacement,0.012217534762907179,0.013868458591832456,0.012859312269799559
0.75,2048,64,2,with_replacement,0.012028424807910063,0.012641724863438807,0.012859312269799559
0.75,2048,128,2,with_replacement,0.0120343731998193,0.012190433390630459,0.012859312269799559
0.75,2048,256,2,with_replacement,0.012004862342172401,0.012055301252372376,0.012859312269799559
0.75,2048,1,2,reshuffle,0.0337667596038462,0.048365286458872454,0.012859312269799559
0.75,2048,2,2,reshuffle,0.025433329707952448,0.03630878357178632,0.012859312269799559
0.75,2048,4,2,reshuffle,0.019528812221178193,0.027355836107136454,0.012859312269799559
0.75,2048,8,2,reshuffle,0.015074676030414489,0.020640272234295196,0.012859312269799559
0.75,2048,16,2,reshuffle,0.014446620521478925,0.016203835705513692,0.012859312269799559
0.75,2048,32,2,reshuffle,0.01218630551893829,0.0136770304482935,0.012859312269799559
0.75,2048,64,2,reshuffle,0.012022302539915845,0.01254819130617656,0.012859312269799559
0.75,2048,128,2,reshuffle,0.012010780486179413,0.012159808642340512,0.012859312269799559
0.75,2048,256,2,reshuffle,0.012004408077999492,0.012046842089601164,0.012859312269799559
0.75,2048,1,2,cyclic,0.033979218642134414,0.0511563825457147,0.012859312269799559
0.75,2048,2,2,cyclic,0.025191196200556275,0.03749904424343687,0.012859312269799559
0.75,2048,4,2,cyclic,0.018915707711182488,0.027638218697746235,0.012859312269799559
0.75,2048,8,2,cyclic,0.014991274491530074,0.0206418595869137,0.012859312269799559
0.75,2048,16,2,cyclic,0.012949414889734142,0.016144655661364884,0.012859312269799559
0.75,2048,32,2,cyclic,0.012188050522868785,0.013649728254870241,0.012859312269799559
0.75,2048,64,2,cyclic,0.012028279909252688,0.01254244324925412,0.012859312269799559
0.75,2048,128,2,cyclic,0.012008160425632814,0.012160389900216064,0.012859312269799559
0.75,2048,256,2,cyclic,0.01200409011274404,0.012047356261707129,0.012859312269799559
0.75,2048,1,3,with_replacement,0.037662110326198914,0.05359581052983018,0.012859312269799559
0.75,2048,2,3,with_replacement,0.02662664234479783,0.03792707295630069,0.012859312269799559
0.75,2048,4,3,with_replacement,0.02021627937126157,0.027762071468368656,0.012859312269799559
0.75,2048,8,3,with_replacement,0.016379082894729502,0.021320248280941426,0.012859312269799559
0.75,2048,16,3,with_replacement,0.01477672761302235,0.017315259379046332,0.012859312269799559
0.75,2048,32,3,with_replacement,0.014152075601643825,0.015244396204272965,0.012859312269799559
0.75,2048,64,3,with_replacement,0.01406823441215166,0.014405328284440695,0.012859312269799559
0.75,2048,128,3,with_replacement,0.014050630703169672,0.014140236046788093,0.012859312269799559
0.75,2048,256,3,with_replacement,0.014049245371388198,0.014069648488760631,0.012859312269799559
0.75,2048,1,3,reshuffle,0.03451722992146116,0.0501344537505725,0.012859312269799559
0.75,2048,2,3,reshuffle,0.029408512025758917,0.035284681452714,0.012859312269799559
0.75,2048,4,3,reshuffle,0.01972573383589913,0.026390531274895455,0.012859312269799559
0.75,2048,8,3,reshuffle,0.016362424101583978,0.020741825525650192,0.012859312269799559
0.75,2048,16,3,reshuffle,0.015202401678441014,0.017133707861619323,0.012859312269799559
0.75,2048,32,3,reshuffle,0.014231508445246541,0.015177186687916767,0.012859312269799559
0.75,2048,64,3,reshuffle,0.014085247511161872,0.014381568177532314,0.012859312269799559
